;meshterms;df_2010;df_2011;df_2012;df_2013;df_2014;df_2015;df_2016;df_2017;df_2018;df_2019;df_2020;total;min;std;mean;max
99;patient safety;0.0;0.0;0.005319148936170213;0.0;0.017241379310344827;0.025157232704402517;0.00975609756097561;0.005376344086021506;0.008298755186721992;0.0;0.01282051282051282;0.07114895778463666;0.0;0.008466819532002713;0.007114895778463666;0.025157232704402517
100;attitude to health;0.016483516483516484;0.006329113924050633;0.010638297872340425;0.0;0.011494252873563218;0.012578616352201259;0.004878048780487805;0.0;0.004149377593360996;0.004273504273504274;0.00641025641025641;0.0708247281530251;0.0;0.005506946523373597;0.00708247281530251;0.016483516483516484
101;european union;0.016483516483516484;0.012658227848101266;0.010638297872340425;0.006756756756756757;0.005747126436781609;0.012578616352201259;0.004878048780487805;0.0;0.0;0.0;0.0;0.06974059053018561;0.0;0.005957587190377616;0.006974059053018561;0.016483516483516484
102;personhood;0.005494505494505495;0.0;0.015957446808510637;0.006756756756756757;0.005747126436781609;0.012578616352201259;0.004878048780487805;0.005376344086021506;0.008298755186721992;0.004273504273504274;0.0;0.06936110417549132;0.0;0.00447798128598119;0.006936110417549132;0.015957446808510637
103;prisoners;0.01098901098901099;0.006329113924050633;0.010638297872340425;0.02027027027027027;0.0;0.006289308176100629;0.004878048780487805;0.005376344086021506;0.004149377593360996;0.0;0.0;0.06891977169164325;0.0;0.0059568164354442425;0.0068919771691643246;0.02027027027027027
104;trust;0.01098901098901099;0.006329113924050633;0.005319148936170213;0.02027027027027027;0.0;0.006289308176100629;0.004878048780487805;0.005376344086021506;0.004149377593360996;0.004273504273504274;0.0;0.06787412702897731;0.0;0.005447114852823296;0.006787412702897731;0.02027027027027027
105;logistic models;0.0;0.006329113924050633;0.0;0.02702702702702703;0.011494252873563218;0.0;0.0;0.005376344086021506;0.0;0.017094017094017096;0.0;0.06732075500467949;0.0;0.00925285429119347;0.006732075500467949;0.02702702702702703
106;turkey;0.01098901098901099;0.0;0.010638297872340425;0.02027027027027027;0.0;0.012578616352201259;0.0;0.0;0.008298755186721992;0.004273504273504274;0.00641025641025641;0.06704845494404921;0.0;0.006996982172410709;0.006704845494404921;0.02027027027027027
107;medical tourism;0.016483516483516484;0.012658227848101266;0.010638297872340425;0.006756756756756757;0.005747126436781609;0.006289308176100629;0.0;0.0;0.004149377593360996;0.004273504273504274;0.0;0.06699611544046244;0.0;0.005270265392838032;0.006699611544046244;0.016483516483516484
108;human body;0.01098901098901099;0.006329113924050633;0.0;0.006756756756756757;0.022988505747126436;0.0;0.004878048780487805;0.010752688172043012;0.0;0.004273504273504274;0.0;0.0669676286429799;0.0;0.007024982221686674;0.006696762864297991;0.022988505747126436
109;commerce;0.01098901098901099;0.012658227848101266;0.0;0.006756756756756757;0.017241379310344827;0.0;0.00975609756097561;0.005376344086021506;0.004149377593360996;0.0;0.0;0.06692719414457195;0.0;0.005937516646250835;0.006692719414457195;0.017241379310344827
110;social support;0.005494505494505495;0.006329113924050633;0.015957446808510637;0.006756756756756757;0.005747126436781609;0.0;0.0;0.005376344086021506;0.02074688796680498;0.0;0.0;0.06640818147343161;0.0;0.006846770413585714;0.006640818147343161;0.02074688796680498
111;needs assessment;0.005494505494505495;0.02531645569620253;0.010638297872340425;0.0;0.005747126436781609;0.0;0.0;0.010752688172043012;0.004149377593360996;0.004273504273504274;0.0;0.06637195553873834;0.0;0.007658634861365067;0.006637195553873834;0.02531645569620253
112;attitude;0.016483516483516484;0.0;0.0;0.0;0.0;0.012578616352201259;0.00975609756097561;0.010752688172043012;0.012448132780082987;0.004273504273504274;0.00641025641025641;0.06629255562232363;0.0;0.006450479766265805;0.006629255562232363;0.016483516483516484
113;brazil;0.005494505494505495;0.006329113924050633;0.0;0.0;0.011494252873563218;0.006289308176100629;0.0;0.010752688172043012;0.012448132780082987;0.01282051282051282;0.0;0.06562851424085879;0.0;0.005229746048843933;0.006562851424085879;0.01282051282051282
114;policy making;0.0;0.006329113924050633;0.0;0.0;0.011494252873563218;0.018867924528301886;0.00975609756097561;0.010752688172043012;0.004149377593360996;0.004273504273504274;0.0;0.06562295892579963;0.0;0.006180783392503456;0.006562295892579962;0.018867924528301886
115;cultural characteristics;0.0;0.006329113924050633;0.005319148936170213;0.013513513513513514;0.011494252873563218;0.018867924528301886;0.0;0.005376344086021506;0.0;0.004273504273504274;0.01282051282051282;0.06517380213512525;0.0;0.006337612301068642;0.006517380213512525;0.018867924528301886
116;bioethics;0.01098901098901099;0.006329113924050633;0.0;0.0;0.011494252873563218;0.012578616352201259;0.004878048780487805;0.005376344086021506;0.012448132780082987;0.0;0.0;0.0640935197854184;0.0;0.005249486763651902;0.00640935197854184;0.012578616352201259
117;health care surveys;0.005494505494505495;0.012658227848101266;0.005319148936170213;0.02027027027027027;0.011494252873563218;0.0;0.0;0.0;0.004149377593360996;0.004273504273504274;0.0;0.06365928728947573;0.0;0.0065992008068950815;0.006365928728947573;0.02027027027027027
118;patient education as topic;0.016483516483516484;0.006329113924050633;0.005319148936170213;0.006756756756756757;0.0;0.012578616352201259;0.004878048780487805;0.005376344086021506;0.0;0.004273504273504274;0.00641025641025641;0.06199504959270892;0.0;0.005061371710739944;0.006199504959270892;0.016483516483516484
119;gift giving;0.016483516483516484;0.006329113924050633;0.005319148936170213;0.006756756756756757;0.005747126436781609;0.006289308176100629;0.004878048780487805;0.005376344086021506;0.004149377593360996;0.0;0.0;0.061328741173246624;0.0;0.004110856713553703;0.006132874117324662;0.016483516483516484
120;proportional hazards models;0.005494505494505495;0.0;0.005319148936170213;0.0;0.011494252873563218;0.012578616352201259;0.004878048780487805;0.021505376344086023;0.0;0.0;0.00641025641025641;0.06126994878101401;0.0;0.007146858546354306;0.006126994878101401;0.021505376344086023
121;poverty;0.02197802197802198;0.006329113924050633;0.0;0.006756756756756757;0.011494252873563218;0.0;0.004878048780487805;0.005376344086021506;0.004149377593360996;0.0;0.0;0.06096191599226289;0.0;0.0066595378053256535;0.006096191599226289;0.02197802197802198
122;interdisciplinary communication;0.005494505494505495;0.012658227848101266;0.0;0.013513513513513514;0.011494252873563218;0.0;0.004878048780487805;0.010752688172043012;0.0;0.0;0.0;0.05879123668221431;0.0;0.005763177472854173;0.005879123668221431;0.013513513513513514
123;contraindications;0.005494505494505495;0.006329113924050633;0.005319148936170213;0.006756756756756757;0.005747126436781609;0.018867924528301886;0.004878048780487805;0.005376344086021506;0.0;0.0;0.0;0.0587689689430759;0.0;0.005169823592808629;0.00587689689430759;0.018867924528301886
124;coercion;0.01098901098901099;0.012658227848101266;0.005319148936170213;0.0;0.005747126436781609;0.0;0.01951219512195122;0.0;0.004149377593360996;0.0;0.0;0.058375086925376296;0.0;0.00666241462727395;0.00583750869253763;0.01951219512195122
125;public policy;0.01098901098901099;0.0;0.0;0.0;0.0;0.006289308176100629;0.01951219512195122;0.016129032258064516;0.0;0.004273504273504274;0.0;0.05719305081863163;0.0;0.00739627182730713;0.005719305081863163;0.01951219512195122
126;program development;0.016483516483516484;0.012658227848101266;0.005319148936170213;0.0;0.011494252873563218;0.0;0.0;0.010752688172043012;0.0;0.0;0.0;0.0567078343133942;0.0;0.0065522743983125594;0.0056707834313394195;0.016483516483516484
127;uncertainty;0.005494505494505495;0.0;0.0;0.013513513513513514;0.0;0.012578616352201259;0.00975609756097561;0.010752688172043012;0.0;0.004273504273504274;0.00641025641025641;0.056368925366743164;0.0;0.005601043891443704;0.005636892536674316;0.013513513513513514
128;ethical theory;0.005494505494505495;0.012658227848101266;0.0;0.013513513513513514;0.0;0.006289308176100629;0.004878048780487805;0.0;0.004149377593360996;0.008547008547008548;0.0;0.05552998995307824;0.0;0.004924957289135961;0.005552998995307824;0.013513513513513514
129;south africa;0.0;0.0;0.010638297872340425;0.0;0.005747126436781609;0.006289308176100629;0.0;0.010752688172043012;0.012448132780082987;0.008547008547008548;0.019230769230769232;0.0544225619843572;0.0;0.005090343621660856;0.0054422561984357205;0.012448132780082987
130;cooperative behavior;0.005494505494505495;0.012658227848101266;0.0;0.013513513513513514;0.005747126436781609;0.012578616352201259;0.0;0.0;0.0;0.004273504273504274;0.0;0.05426549391860741;0.0;0.0056575895704830395;0.005426549391860741;0.013513513513513514
131;algorithms;0.01098901098901099;0.0;0.005319148936170213;0.006756756756756757;0.005747126436781609;0.012578616352201259;0.0;0.0;0.008298755186721992;0.004273504273504274;0.0;0.05396291893114709;0.0;0.0044955414440409885;0.005396291893114709;0.012578616352201259
132;moral obligations;0.02197802197802198;0.0189873417721519;0.0;0.006756756756756757;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.053469246943712245;0.0;0.008408592066825229;0.005346924694371225;0.02197802197802198
133;tissue and organ harvesting;0.01098901098901099;0.0;0.005319148936170213;0.006756756756756757;0.005747126436781609;0.0;0.004878048780487805;0.010752688172043012;0.0;0.008547008547008548;0.00641025641025641;0.052989788618258926;0.0;0.004208591480187617;0.005298978861825893;0.01098901098901099
134;renal dialysis;0.0;0.0;0.005319148936170213;0.013513513513513514;0.005747126436781609;0.018867924528301886;0.004878048780487805;0.0;0.004149377593360996;0.0;0.0;0.05247513978861602;0.0;0.006373426567525412;0.005247513978861602;0.018867924528301886
135;policy;0.0;0.0;0.0;0.0;0.005747126436781609;0.006289308176100629;0.00975609756097561;0.005376344086021506;0.012448132780082987;0.01282051282051282;0.0;0.052437521860475164;0.0;0.005174977871875632;0.005243752186047517;0.01282051282051282
136;allografts;0.0;0.0;0.0;0.013513513513513514;0.005747126436781609;0.006289308176100629;0.00975609756097561;0.0;0.004149377593360996;0.01282051282051282;0.0;0.052275936101245174;0.0;0.005361248616803323;0.005227593610124518;0.013513513513513514
137;health services needs and demand;0.005494505494505495;0.02531645569620253;0.0;0.0;0.0;0.006289308176100629;0.00975609756097561;0.0;0.004149377593360996;0.0;0.0;0.051005744521145265;0.0;0.007908561419941116;0.0051005744521145265;0.02531645569620253
138;pakistan;0.01098901098901099;0.0;0.005319148936170213;0.013513513513513514;0.011494252873563218;0.0;0.0;0.005376344086021506;0.004149377593360996;0.0;0.0;0.05084164799164043;0.0;0.0052854065082397796;0.0050841647991640435;0.013513513513513514
139;longitudinal studies;0.0;0.0;0.0;0.0;0.017241379310344827;0.006289308176100629;0.004878048780487805;0.005376344086021506;0.004149377593360996;0.01282051282051282;0.0;0.05075497076682858;0.0;0.005901950441566164;0.005075497076682858;0.017241379310344827
140;resource allocation;0.0;0.0;0.010638297872340425;0.0;0.011494252873563218;0.0;0.004878048780487805;0.010752688172043012;0.004149377593360996;0.008547008547008548;0.01282051282051282;0.05045967383880401;0.0;0.004948150212117955;0.005045967383880401;0.011494252873563218
141;incidence;0.005494505494505495;0.012658227848101266;0.005319148936170213;0.0;0.011494252873563218;0.006289308176100629;0.0;0.0;0.004149377593360996;0.004273504273504274;0.0;0.049678325195306086;0.0;0.0044606114243456695;0.004967832519530609;0.012658227848101266
142;clinical trials as topic;0.01098901098901099;0.0;0.005319148936170213;0.0;0.0;0.0;0.014634146341463415;0.0;0.004149377593360996;0.01282051282051282;0.019230769230769232;0.04791219668051844;0.0;0.0059182858947041195;0.004791219668051844;0.014634146341463415
143;new zealand;0.005494505494505495;0.0;0.005319148936170213;0.006756756756756757;0.005747126436781609;0.006289308176100629;0.0;0.005376344086021506;0.012448132780082987;0.0;0.0;0.047431322666419196;0.0;0.0038817179182517175;0.004743132266641919;0.012448132780082987
144;comorbidity;0.0;0.012658227848101266;0.0;0.006756756756756757;0.0;0.012578616352201259;0.0;0.010752688172043012;0.004149377593360996;0.0;0.00641025641025641;0.046895666722463286;0.0;0.005548006299196679;0.004689566672246329;0.012658227848101266
145;reoperation;0.005494505494505495;0.006329113924050633;0.010638297872340425;0.013513513513513514;0.005747126436781609;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.04587193483455267;0.0;0.004782596446601568;0.004587193483455267;0.013513513513513514
146;cause of death;0.005494505494505495;0.006329113924050633;0.0;0.0;0.0;0.018867924528301886;0.00975609756097561;0.0;0.0;0.004273504273504274;0.0;0.044721145781337894;0.0;0.006143578762449859;0.004472114578133789;0.018867924528301886
147;comprehension;0.005494505494505495;0.0;0.0;0.013513513513513514;0.011494252873563218;0.0;0.00975609756097561;0.0;0.0;0.004273504273504274;0.0;0.04453187371606211;0.0;0.005375437842209103;0.004453187371606211;0.013513513513513514
148;perception;0.005494505494505495;0.0;0.0;0.0;0.011494252873563218;0.018867924528301886;0.0;0.0;0.004149377593360996;0.004273504273504274;0.00641025641025641;0.04427956476323587;0.0;0.0063044799184746305;0.004427956476323587;0.018867924528301886
149;wales;0.0;0.0;0.0;0.006756756756756757;0.005747126436781609;0.0;0.004878048780487805;0.005376344086021506;0.004149377593360996;0.017094017094017096;0.0;0.04400167074742577;0.0;0.005240777208612369;0.004400167074742577;0.017094017094017096
150;fatal outcome;0.005494505494505495;0.006329113924050633;0.015957446808510637;0.0;0.005747126436781609;0.0;0.0;0.005376344086021506;0.0;0.004273504273504274;0.0;0.04317804102337416;0.0;0.0049289444042862505;0.004317804102337416;0.015957446808510637
151;disease progression;0.0;0.006329113924050633;0.0;0.006756756756756757;0.005747126436781609;0.006289308176100629;0.0;0.005376344086021506;0.008298755186721992;0.004273504273504274;0.0;0.043070908839937395;0.0;0.0031415360339630237;0.00430709088399374;0.008298755186721992
152;confidentiality;0.005494505494505495;0.0;0.005319148936170213;0.0;0.0;0.018867924528301886;0.004878048780487805;0.0;0.004149377593360996;0.004273504273504274;0.0;0.04298250960633066;0.0;0.005666739528227076;0.004298250960633066;0.018867924528301886
153;dissent and disputes;0.005494505494505495;0.0;0.0;0.0;0.005747126436781609;0.012578616352201259;0.0;0.010752688172043012;0.008298755186721992;0.0;0.0;0.042871691642253365;0.0;0.004968032120947144;0.004287169164225337;0.012578616352201259
154;self concept;0.005494505494505495;0.006329113924050633;0.005319148936170213;0.006756756756756757;0.005747126436781609;0.0;0.004878048780487805;0.0;0.008298755186721992;0.0;0.0;0.0428234555154745;0.0;0.003100245627789244;0.00428234555154745;0.008298755186721992
