;keywords;df_2010;df_2011;df_2012;df_2013;df_2014;df_2015;df_2016;df_2017;df_2018;df_2019;df_2020;total;min;std;mean;max
127;personal identity;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.004878048780487805;0.0;0.0;0.0;0.0;0.011167356956588433;0.0;0.0023776685849611024;0.0011167356956588432;0.006289308176100629
128;living kidney donation;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.004878048780487805;0.0;0.0;0.0;0.00641025641025641;0.011167356956588433;0.0;0.0023776685849611024;0.0011167356956588432;0.006289308176100629
129;clinical trials;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.004878048780487805;0.0;0.0;0.0;0.00641025641025641;0.011167356956588433;0.0;0.0023776685849611024;0.0011167356956588432;0.006289308176100629
130;solidarity;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.004878048780487805;0.0;0.0;0.0;0.0;0.011167356956588433;0.0;0.0023776685849611024;0.0011167356956588432;0.006289308176100629
131;editorial;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.004878048780487805;0.0;0.0;0.0;0.0;0.011167356956588433;0.0;0.0023776685849611024;0.0011167356956588432;0.006289308176100629
132;heart;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.011123470522803115;0.0;0.002346661419607901;0.0011123470522803114;0.005747126436781609
133;pediatric cardiology;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.011123470522803115;0.0;0.002346661419607901;0.0011123470522803114;0.005747126436781609
134;islam;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.005376344086021506;0.0;0.0;0.00641025641025641;0.011123470522803115;0.0;0.002346661419607901;0.0011123470522803114;0.005747126436781609
135;psychosocial evaluation;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.011123470522803115;0.0;0.002346661419607901;0.0011123470522803114;0.005747126436781609
136;donors;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.010906134350117752;0.0;0.002379932763662372;0.0010906134350117751;0.006756756756756757
137;kidney markets;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010752688172043012;0.0;0.0;0.0;0.010752688172043012;0.0;0.0034002985593208383;0.001075268817204301;0.010752688172043012
138;advanced donation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010752688172043012;0.0;0.0;0.0;0.010752688172043012;0.0;0.0034002985593208383;0.001075268817204301;0.010752688172043012
139;vouchers;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010752688172043012;0.0;0.0;0.0;0.010752688172043012;0.0;0.0034002985593208383;0.001075268817204301;0.010752688172043012
140;liberty;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.010625175217269415;0.0;0.002249330452117425;0.0010625175217269414;0.005747126436781609
141;ethical considerations;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.010625175217269415;0.0;0.002249330452117425;0.0010625175217269414;0.005747126436781609
142;cardiac arrest;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.010625175217269415;0.0;0.002249330452117425;0.0010625175217269414;0.005747126436781609
143;regulatory t cells;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.010625175217269415;0.0;0.002249330452117425;0.0010625175217269414;0.005747126436781609
144;infertility;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.004878048780487805;0.0;0.0;0.0;0.01282051282051282;0.010625175217269415;0.0;0.002249330452117425;0.0010625175217269414;0.005747126436781609
145;resource allocation;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.010625175217269415;0.0;0.002249330452117425;0.0010625175217269414;0.005747126436781609
146;obstetrics and gynaecology;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.010625175217269415;0.0;0.002249330452117425;0.0010625175217269414;0.005747126436781609
147;reproductive medicine;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.010625175217269415;0.0;0.002249330452117425;0.0010625175217269414;0.005747126436781609
148;qualitative methods;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.004273504273504274;0.0;0.010562812449604903;0.0;0.0022769603379425895;0.0010562812449604903;0.006289308176100629
149;reconstructive surgery;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.004273504273504274;0.0;0.010562812449604903;0.0;0.0022769603379425895;0.0010562812449604903;0.006289308176100629
150;bone marrow transplantation;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.004273504273504274;0.0;0.010562812449604903;0.0;0.0022769603379425895;0.0010562812449604903;0.006289308176100629
151;persons;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
152;kidney failure;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
153;south africa;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
154;palliative care;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.019230769230769232;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
155;public health;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
156;lung transplant;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
157;health economics;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.005376344086021506;0.0;0.0;0.0;0.01025439286650931;0.0;0.002165003934562637;0.001025439286650931;0.005376344086021506
158;uncertainty;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.005376344086021506;0.0;0.0;0.0;0.01025439286650931;0.0;0.002165003934562637;0.001025439286650931;0.005376344086021506
159;organ procurement organization;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.005376344086021506;0.0;0.0;0.0;0.01025439286650931;0.0;0.002165003934562637;0.001025439286650931;0.005376344086021506
160;composite tissue allotransplantation;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.005376344086021506;0.0;0.0;0.0;0.01025439286650931;0.0;0.002165003934562637;0.001025439286650931;0.005376344086021506
161;adult;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.005376344086021506;0.0;0.0;0.0;0.01025439286650931;0.0;0.002165003934562637;0.001025439286650931;0.005376344086021506
162;head transplantation;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.005376344086021506;0.0;0.0;0.0;0.01025439286650931;0.0;0.002165003934562637;0.001025439286650931;0.005376344086021506
163;determination of death;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.005376344086021506;0.0;0.0;0.00641025641025641;0.01025439286650931;0.0;0.002165003934562637;0.001025439286650931;0.005376344086021506
164;hepatology;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.005376344086021506;0.0;0.0;0.0;0.01025439286650931;0.0;0.002165003934562637;0.001025439286650931;0.005376344086021506
165;graft size;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.010197197716658018;0.0;0.00215227066613425;0.0010197197716658017;0.005319148936170213
166;culture;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.010020630710285883;0.0;0.0021408979702924476;0.0010020630710285883;0.005747126436781609
167;intensive care medicine;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.010020630710285883;0.0;0.0021408979702924476;0.0010020630710285883;0.005747126436781609
168;organ sales;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.009896504030142604;0.0;0.0021200816936769594;0.0009896504030142603;0.005747126436781609
169;stem cells;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.009896504030142604;0.0;0.0021200816936769594;0.0009896504030142603;0.005747126436781609
170;allograft vasculopathy;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.009896504030142604;0.0;0.0021200816936769594;0.0009896504030142603;0.005747126436781609
171;philosophical ethics;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.009896504030142604;0.0;0.0021200816936769594;0.0009896504030142603;0.005747126436781609
172;organ transplant;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.009896504030142604;0.0;0.0021200816936769594;0.0009896504030142603;0.005747126436781609
173;psychology;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.009896504030142604;0.0;0.0021200816936769594;0.0009896504030142603;0.005747126436781609
174;research;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.009896504030142604;0.0;0.0021200816936769594;0.0009896504030142603;0.005747126436781609
175;exploitation;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.009896504030142604;0.0;0.0021200816936769594;0.0009896504030142603;0.005747126436781609
176;ehealth intervention;0.0;0.0;0.0;0.0;0.0;0.0;0.00975609756097561;0.0;0.0;0.0;0.0;0.00975609756097561;0.0;0.003085148936749639;0.000975609756097561;0.00975609756097561
177;organ trafficking;0.0;0.0;0.0;0.0;0.0;0.0;0.00975609756097561;0.0;0.0;0.0;0.00641025641025641;0.00975609756097561;0.0;0.003085148936749639;0.000975609756097561;0.00975609756097561
178;split liver transplantation;0.0;0.0;0.0;0.0;0.0;0.0;0.00975609756097561;0.0;0.0;0.0;0.0;0.00975609756097561;0.0;0.003085148936749639;0.000975609756097561;0.00975609756097561
179;review;0.0;0.0;0.0;0.0;0.0;0.0;0.00975609756097561;0.0;0.0;0.0;0.0;0.00975609756097561;0.0;0.003085148936749639;0.000975609756097561;0.00975609756097561
180;guidelines;0.0;0.0;0.0;0.0;0.0;0.0;0.00975609756097561;0.0;0.0;0.0;0.0;0.00975609756097561;0.0;0.003085148936749639;0.000975609756097561;0.00975609756097561
181;donation after cardiac death;0.0;0.0;0.0;0.0;0.0;0.0;0.00975609756097561;0.0;0.0;0.0;0.00641025641025641;0.00975609756097561;0.0;0.003085148936749639;0.000975609756097561;0.00975609756097561
182;nurses;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.004273504273504274;0.0;0.00964984835952578;0.0;0.002050906497970903;0.000964984835952578;0.005376344086021506
183;aging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.004273504273504274;0.0;0.00964984835952578;0.0;0.002050906497970903;0.000964984835952578;0.005376344086021506
184;exercise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.004273504273504274;0.0;0.00964984835952578;0.0;0.002050906497970903;0.000964984835952578;0.005376344086021506
185;living donor liver transplantation;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.009592653209674486;0.0;0.0020372717219281325;0.0009592653209674485;0.005319148936170213
186;alcoholism;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.004149377593360996;0.0;0.0;0.009525721679382503;0.0;0.0020289152217182168;0.0009525721679382503;0.005376344086021506
187;commodification;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.004149377593360996;0.0;0.0;0.009525721679382503;0.0;0.0020289152217182168;0.0009525721679382503;0.005376344086021506
188;sepsis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.004149377593360996;0.0;0.0;0.009525721679382503;0.0;0.0020289152217182168;0.0009525721679382503;0.005376344086021506
189;nursing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.004149377593360996;0.0;0.0;0.009525721679382503;0.0;0.0020289152217182168;0.0009525721679382503;0.005376344086021506
190;end of life care;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.004273504273504274;0.0;0.009151553053992078;0.0;0.0019345716250051236;0.0009151553053992078;0.004878048780487805
191;personal responsibility;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.004273504273504274;0.0;0.009151553053992078;0.0;0.0019345716250051236;0.0009151553053992078;0.004878048780487805
192;controversies;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.004149377593360996;0.0;0.0;0.0090274263738488;0.0;0.00191088262397769;0.0009027426373848801;0.004878048780487805
193;waiting list;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.004149377593360996;0.0;0.0;0.0090274263738488;0.0;0.00191088262397769;0.0009027426373848801;0.004878048780487805
194;ethics consultation;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.004149377593360996;0.0;0.0;0.0090274263738488;0.0;0.00191088262397769;0.0009027426373848801;0.004878048780487805
195;uterine transplantation;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.004149377593360996;0.0;0.0;0.0090274263738488;0.0;0.00191088262397769;0.0009027426373848801;0.004878048780487805
196;ethical issues;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.004149377593360996;0.0;0.0;0.0090274263738488;0.0;0.00191088262397769;0.0009027426373848801;0.004878048780487805
197;critical illness;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008547008547008548;0.0;0.008547008547008548;0.0;0.002702801418947333;0.0008547008547008548;0.008547008547008548
198;tissue and organ procurement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008547008547008548;0.0;0.008547008547008548;0.0;0.002702801418947333;0.0008547008547008548;0.008547008547008548
199;empirical ethics;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.004273504273504274;0.0;0.00842288186686527;0.0;0.0017759404173447813;0.0008422881866865271;0.004273504273504274
200;don;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.004273504273504274;0.0;0.00842288186686527;0.0;0.0017759404173447813;0.0008422881866865271;0.004273504273504274
201;vascularized composite allotransplantation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.004273504273504274;0.0;0.00842288186686527;0.0;0.0017759404173447813;0.0008422881866865271;0.004273504273504274
202;mental capacity act 2005;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0021366740947083643;0.0006756756756756757;0.006756756756756757
203;censorship;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0021366740947083643;0.0006756756756756757;0.006756756756756757
204;academic freedom;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0021366740947083643;0.0006756756756756757;0.006756756756756757
205;nonstandard organs for transplant;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0021366740947083643;0.0006756756756756757;0.006756756756756757
206;donor and donor organ quality;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0021366740947083643;0.0006756756756756757;0.006756756756756757
207;internetbasiert;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0021366740947083643;0.0006756756756756757;0.006756756756756757
208;nice;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0021366740947083643;0.0006756756756756757;0.006756756756756757
209;information dissemination;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0021366740947083643;0.0006756756756756757;0.006756756756756757
210;mental health act 2005;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0021366740947083643;0.0006756756756756757;0.006756756756756757
211;cornea;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0021366740947083643;0.0006756756756756757;0.006756756756756757
212;execution;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0021366740947083643;0.0006756756756756757;0.006756756756756757
213;criteria for death;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0021366740947083643;0.0006756756756756757;0.006756756756756757
214;capital punishment;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0021366740947083643;0.0006756756756756757;0.006756756756756757
215;waiting time;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0021366740947083643;0.0006756756756756757;0.006756756756756757
216;public survey;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0021366740947083643;0.0006756756756756757;0.006756756756756757
217;pregnancy complications;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0021366740947083643;0.0006756756756756757;0.006756756756756757
218;immunosuppressive therapy;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0021366740947083643;0.0006756756756756757;0.006756756756756757
219;live donor transplantation;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0021366740947083643;0.0006756756756756757;0.006756756756756757
220;donor evaluation;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0021366740947083643;0.0006756756756756757;0.006756756756756757
221;tragic choices;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0021366740947083643;0.0006756756756756757;0.006756756756756757
222;guidance;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0021366740947083643;0.0006756756756756757;0.006756756756756757
223;allocation of health resources;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0021366740947083643;0.0006756756756756757;0.006756756756756757
224;macarthur competence assessment tool for clinical research;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0021366740947083643;0.0006756756756756757;0.006756756756756757
225;comprehension;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0021366740947083643;0.0006756756756756757;0.006756756756756757
226;3d;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0021366740947083643;0.0006756756756756757;0.006756756756756757
227;liver clinical;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0021366740947083643;0.0006756756756756757;0.006756756756756757
