;lemmas;df_2021;df_2022;total;min;std;mean;max
254;emission;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
255;have;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
256;ray;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
257;big;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
258;lncrna;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
259;size;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
260;openehr;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
261;adt;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
262;ch;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
263;add;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
264;eczema;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
265;assessment;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
266;therapy;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
267;cluster;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
268;future;0.14634146341463414;0.1;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
269;aml12;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
270;investigate;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
271;efficient;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
272;phone;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
273;transform;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
274;citation;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
275;ampk;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
276;immune;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
277;mitochondrial;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
278;identification;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
279;pgc-1alpha;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
280;sdtm;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
281;module;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
282;presence;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
283;participant;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
284;determine;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
285;31;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
286;hl7;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
287;dynamic;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
288;extend;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
289;rcts;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
290;our2d2;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
291;lysosomal;0.14634146341463414;0.0;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
292;objective;0.14634146341463414;0.2;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
293;example;0.14634146341463414;0.1;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
294;publish;0.14634146341463414;0.2;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
295;class;0.14634146341463414;0.2;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
296;offer;0.14634146341463414;0.2;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
297;build;0.14634146341463414;0.2;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
298;program;0.14634146341463414;0.1;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
299;heart;0.14634146341463414;0.1;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
300;underlie;0.14634146341463414;0.1;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
301;version;0.14634146341463414;0.2;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
302;specification;0.14634146341463414;0.1;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
303;output;0.14634146341463414;0.3;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
304;ensure;0.14634146341463414;0.1;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
305;extensible;0.14634146341463414;0.1;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
306;enable;0.14634146341463414;0.4;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
307;reference;0.14634146341463414;0.1;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
308;obtain;0.14634146341463414;0.3;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
309;associate;0.14634146341463414;0.1;0.14634146341463414;0.14634146341463414;;0.14634146341463414;0.14634146341463414
310;candidate;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
311;niso;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
312;pgx;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
313;national;0.12195121951219512;0.6;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
314;insight;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
315;szt;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
316;activate;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
317;transmission;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
318;factor;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
319;especially;0.12195121951219512;0.1;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
320;criterium;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
321;focus;0.12195121951219512;0.4;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
322;purpose;0.12195121951219512;0.1;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
323;standardize;0.12195121951219512;0.4;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
324;antiarrhythmic;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
325;markov;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
326;critical;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
327;storage;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
328;cherenkov;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
329;key;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
330;spark;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
331;hive;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
332;crc;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
333;activity;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
334;robust;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
335;qr;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
336;easily;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
337;world;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
338;requirement;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
339;excitation;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
340;smart;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
341;metabolic;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
342;december;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
343;impact;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
344;magicpl;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
345;selection;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
346;measurement;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
347;journal;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
348;interface;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
349;jats;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
350;screen;0.12195121951219512;0.1;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
351;hfref;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
352;injury;0.12195121951219512;0.1;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
353;tropicalis;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
354;20;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
355;form;0.12195121951219512;0.1;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
356;behaviour;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
357;digitize;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
358;autophagy;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
359;nchs;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
360;possible;0.12195121951219512;0.1;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
361;individual;0.12195121951219512;0.1;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
362;organization;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
363;editor;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
364;attenuate;0.12195121951219512;0.2;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
365;establish;0.12195121951219512;0.1;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
366;oncology;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
367;survey;0.12195121951219512;0.2;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
368;5;0.12195121951219512;0.2;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
369;mmms;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
370;important;0.12195121951219512;0.2;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
371;product;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
372;call;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
373;previous;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
374;infrastructure;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
375;expert;0.12195121951219512;0.2;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
376;check;0.12195121951219512;0.2;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
377;guideline;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
378;category;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
379;care;0.12195121951219512;0.2;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
380;2020;0.12195121951219512;0.1;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
381;represent;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
382;adoption;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
383;tag;0.12195121951219512;0.2;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
384;rat;0.12195121951219512;0.3;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
385;<;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
386;year;0.12195121951219512;0.3;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
387;4;0.12195121951219512;0.1;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
388;failure;0.12195121951219512;0.2;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
389;ecrf;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
390;message;0.12195121951219512;0.0;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
391;highly;0.12195121951219512;0.3;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
392;useful;0.12195121951219512;0.1;0.12195121951219512;0.12195121951219512;;0.12195121951219512;0.12195121951219512
